overlay_variant,priority_policy,portfolio_mode,priority_rank,phase,candidate_id,signal_key,module_kept,module_removed,module_deprioritized,module_parked_by_overlay,accepted_trade_count,accepted_net_pnl,skipped_trade_count,skipped_net_pnl
overlay_keep_representatives_plus_diversifiers,concentration_adjusted_priority,one_trade_at_a_time_chronological,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,concentration_adjusted_priority,one_trade_at_a_time_chronological,9999,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt1,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt1,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,concentration_adjusted_priority,one_trade_at_a_time_chronological,9999,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,concentration_adjusted_priority,one_trade_at_a_time_chronological,9999,phase11a,MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,concentration_adjusted_priority,one_trade_at_a_time_chronological,9999,phase11a,MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit,False,True,False,True,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,concentration_adjusted_priority,one_trade_at_a_time_chronological,9999,phase11a,MNQ_11a_orfade_long_low_fade_OR5_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,concentration_adjusted_priority,one_trade_at_a_time_chronological,9999,phase11a,MNQ_11a_orfade_short_high_fade_OR30_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_short_high_fade_OR30_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,False,True,False,True,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,concentration_adjusted_priority,one_trade_at_a_time_chronological,9999,phase12a,MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,concentration_adjusted_priority,one_trade_at_a_time_chronological,9999,phase13a,MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,concentration_adjusted_priority,one_trade_at_a_time_chronological,9999,phase15a,MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,phase15a::MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,0,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1,True,False,False,False,14,-591.49,48,2390.97
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,1,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt2,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt2,True,False,False,False,6,-458.44,65,1428.14
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,2,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1,True,False,False,False,75,1502.84,9,-501.27
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,3,phase13a,MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit,True,False,False,False,92,1296.9,31,-413.9
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,4,phase14a,MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit,phase14a::MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit,True,False,False,False,19,-24.53,54,403.67
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,5,phase14a,MNQ_14a_prior_rth_midpoint_rejection_from_level_short_close_confirm_fill_next_open_structure_target_time_exit,phase14a::MNQ_14a_prior_rth_midpoint_rejection_from_level_short_close_confirm_fill_next_open_structure_target_time_exit,True,False,False,False,24,-241.76,44,660.59
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,6,phase15a,MNQ_15a_power_hour_continuation_long_power_range_breakout_continuation_close_confirm_fill_next_open_hard_stop_time_exit,phase15a::MNQ_15a_power_hour_continuation_long_power_range_breakout_continuation_close_confirm_fill_next_open_hard_stop_time_exit,True,False,False,False,1,-33.74,49,183.74
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,7,phase15a,MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,phase15a::MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,True,False,False,False,6,136.67,48,822.44
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt2,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt1,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt2,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt1,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt2,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt2,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt2,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt1,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt1,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt1,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase11a,MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase11a,MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit,False,True,False,True,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase11a,MNQ_11a_orfade_long_low_fade_OR5_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase11a,MNQ_11a_orfade_short_high_fade_OR30_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_short_high_fade_OR30_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,False,True,False,True,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase12a,MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase13a,MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase15a,MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,phase15a::MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,False,True,False,False,0,0.0,0,0.0
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,0,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1,True,False,False,False,60,1628.46,2,171.02
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,1,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt2,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt2,True,False,False,False,25,-909.5,46,1879.2
overlay_keep_representatives_plus_diversifiers,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,2,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1,True,False,False,False,78,1237.62,6,-236.05
